2	4	1	3	847
1	3	1	1	758
1	3	1	2	816
3	3	0	3	726
4	5	0	9	101
4	1	1	9	425
4	4	1	6	915
1	1	1	1	689
2	1	0	9	496
4	3	1	2	379
3	3	1	2	448
3	1	1	6	830
3	2	1	2	582
2	3	0	5	325
5	2	0	5	994
1	1	1	8	848
2	5	1	2	773
2	4	1	2	845
1	5	1	8	691
5	5	0	1	562
4	3	0	1	615
5	4	1	3	402
5	1	0	1	329
1	1	1	1	634
1	5	1	6	777
2	1	1	5	838
5	1	1	3	248
5	3	0	9	789
3	3	0	3	997
4	1	1	6	246
2	4	0	10	897
1	2	0	5	621
2	5	0	1	648
4	3	1	2	225
4	3	1	8	524
5	4	0	5	786
2	2	1	7	858
3	2	1	1	863
4	4	0	4	104
3	2	1	2	417
5	2	0	1	614
3	5	1	5	590
4	3	0	10	297
5	3	1	9	147
5	5	1	8	148
4	5	1	1	665
1	2	0	8	231
2	3	1	2	748
2	4	0	3	765
3	5	0	10	818
2	3	0	4	114
4	5	1	7	600
2	3	0	3	915
3	2	1	2	621
1	4	1	2	699
3	2	0	2	115
3	5	1	6	291
3	2	1	1	597
5	3	0	4	787
2	4	1	9	608
5	2	0	4	653
1	1	0	7	649
4	4	0	9	529
2	4	1	10	893
1	5	0	10	773
2	1	1	4	432
4	2	0	1	469
2	5	0	3	785
3	5	0	7	884
3	1	0	2	907
1	3	1	7	344
1	4	1	5	616
5	5	0	2	306
3	3	0	5	463
5	3	0	9	459
1	4	0	4	792
2	4	1	8	391
4	4	0	10	899
3	1	0	2	783
4	4	0	8	247
2	3	1	3	541
2	3	1	2	270
3	4	1	2	633
3	1	1	9	759
4	2	1	8	1000
5	4	0	10	181
1	1	0	6	598
1	3	1	3	643
4	2	0	6	348
4	1	0	10	921
2	2	0	1	452
3	3	0	10	661
3	5	1	8	341
3	2	0	3	402
3	3	1	10	820
3	4	0	6	568
4	5	0	8	487
3	4	0	7	848
1	5	1	10	703
1	4	0	10	392
1	1	1	4	375
4	4	0	8	592
4	2	1	5	282
2	4	1	9	101
2	2	0	10	180
1	4	1	1	631
4	2	0	1	137
5	5	1	2	368
3	4	0	9	687
4	4	1	10	238
2	5	0	9	941
4	5	0	7	479
4	4	1	7	137
1	1	0	4	925
5	1	0	10	254
4	5	0	5	920
5	2	1	8	334
1	4	0	6	533
2	2	1	10	853
1	5	1	2	831
5	4	1	1	286
1	3	1	10	807
4	5	1	4	109
1	4	0	6	613
2	2	1	7	927
5	3	0	4	346
4	2	0	3	543
2	2	1	4	790
5	1	0	3	615
3	2	1	3	162
5	2	0	1	228
4	1	1	7	375
5	3	1	4	187
2	1	1	5	824
4	2	0	3	535
5	5	1	5	918
4	2	0	2	445
3	3	0	1	107
5	4	1	1	366
4	1	1	6	293
2	5	1	7	760
5	2	0	5	114
1	5	1	4	838
1	4	0	8	326
4	4	0	9	878
3	2	0	3	457
3	3	0	4	641
2	1	0	9	513
5	3	1	1	607
2	3	0	6	319
5	3	0	8	130
1	2	0	6	635
5	2	1	5	804
4	4	0	10	697
1	4	1	5	160
1	5	0	8	482
1	2	0	1	159
4	4	1	6	303
2	1	1	9	403
1	1	1	1	954
3	4	0	10	118
3	1	1	2	861
1	5	1	3	543
1	5	0	1	559
4	3	1	6	807
2	4	0	7	836
3	1	1	6	646
2	2	0	1	411
1	4	0	6	133
1	2	1	8	954
2	5	1	9	724
3	5	1	3	287
5	3	1	9	319
4	4	0	7	189
4	1	1	8	807
4	5	0	2	307
1	4	0	9	134
1	3	0	9	168
4	4	1	3	541
4	3	0	8	767
2	1	1	8	567
1	5	1	8	262
3	2	1	7	904
4	3	1	7	194
4	2	0	4	443
5	5	0	1	967
3	4	1	7	227
1	4	1	10	911
5	3	1	5	361
3	1	0	10	715
1	2	0	3	779
4	2	1	5	294
5	2	1	7	211
5	2	0	9	512
5	1	0	2	334
5	5	1	1	958
4	5	1	9	522
4	3	1	8	948
4	1	0	6	574
2	4	0	10	999
5	5	0	5	194
2	1	0	5	749
1	3	1	9	410
2	1	0	2	836
5	5	0	6	266
5	4	0	8	646
3	3	0	1	593
5	2	0	3	300
4	5	1	1	911
4	1	0	10	834
5	4	1	5	295
4	4	1	9	744
1	5	0	4	806
5	2	1	7	323
1	4	1	6	172
2	3	1	4	775
4	2	1	8	871
2	5	0	6	723
3	2	0	10	765
1	3	1	8	472
5	3	0	7	483
4	2	0	9	158
5	3	1	7	983
1	3	1	4	613
4	4	1	2	845
4	3	0	5	595
3	4	1	9	937
4	4	0	8	983
5	5	0	9	483
1	3	0	10	484
1	3	0	6	698
3	1	0	3	182
4	2	0	10	573
4	5	0	9	812
1	3	0	9	720
4	1	0	8	805
4	2	1	9	497
1	2	0	8	550
4	4	0	7	724
3	5	1	8	660
2	5	0	7	395
3	2	0	4	220
4	5	0	6	977
1	5	0	3	308
2	3	0	9	328
4	4	0	4	446
3	2	1	3	262
4	4	1	4	471
5	4	0	10	590
5	5	0	3	364
1	1	1	6	526
1	5	0	1	127
1	3	0	2	195
4	3	0	1	547
4	3	1	5	266
5	3	1	5	419
5	5	0	10	433
1	1	0	10	792
3	2	0	2	984
2	4	0	8	909
2	3	0	4	619
1	3	0	1	642
5	5	1	6	284
3	5	0	6	344
3	1	0	4	785
4	5	0	8	162
2	4	0	2	395
4	5	1	7	834
1	2	1	1	723
1	3	1	9	745
5	3	0	4	501
5	1	0	5	887
5	5	1	6	660
1	1	1	9	546
1	3	1	5	968
1	4	0	1	316
1	1	0	5	771
2	4	1	1	648
2	1	1	1	621
2	1	1	10	834
1	3	0	8	557
4	4	0	5	439
2	1	0	1	357
4	2	1	2	672
1	5	1	2	474
5	4	1	6	433
3	3	1	1	861
2	1	1	7	741
3	1	1	2	320
4	1	1	8	801
4	1	1	6	976
1	3	1	9	875
1	4	1	2	913
1	2	1	8	627
5	4	1	3	978
2	1	0	10	546
3	3	0	6	414
4	5	0	2	511
1	3	0	4	562
2	3	1	2	150
4	1	1	5	172
2	1	1	4	212
5	4	1	10	675
4	4	1	8	643
1	3	1	3	297
5	1	0	10	407
4	2	1	3	835
5	2	0	6	145
4	2	1	7	925
2	2	1	10	956
3	2	1	6	843
2	2	0	10	934
3	4	0	8	343
4	4	1	5	511
1	1	0	5	140
4	1	0	4	227
3	2	0	5	449
3	4	1	3	672
5	2	1	8	181
5	1	0	3	241
1	5	1	1	223
1	5	0	5	237
2	5	0	5	172
5	2	0	1	340
2	1	1	3	889
4	4	0	7	119
2	1	0	3	385
5	3	0	2	289
1	1	1	5	525
5	3	0	6	117
5	5	1	8	385
2	2	0	4	331
5	3	1	6	755
3	1	1	3	890
3	5	0	2	187
1	5	0	5	167
3	4	0	4	276
1	1	1	4	179
3	5	0	9	400
3	3	0	2	945
3	2	0	2	325
4	3	1	2	260
5	1	1	5	560
3	2	0	5	903
5	5	0	9	888
3	5	1	8	417
2	2	1	3	249
2	3	0	9	878
1	5	1	4	986
1	2	1	5	186
4	5	0	1	774
5	1	1	3	109
5	1	0	7	210
3	2	1	4	797
2	4	1	9	409
3	2	0	1	448
4	1	1	5	982
2	5	1	9	271
2	5	1	3	358
1	4	0	6	775
5	3	1	10	446
2	2	0	3	402
5	3	0	4	541
2	2	0	10	860
2	2	1	9	400
3	4	0	4	627
3	2	1	7	321
1	4	0	5	656
3	5	1	8	326
1	2	0	6	866
3	2	0	8	208
3	2	1	10	701
1	1	1	10	726
3	3	0	3	986
3	4	1	4	629
2	3	0	4	428
1	5	0	5	299
1	1	0	6	140
3	1	1	5	743
4	3	0	7	795
3	2	0	7	183
4	3	0	10	421
4	3	0	7	336
2	1	0	5	723
1	1	0	1	638
2	1	0	8	853
2	3	1	2	575
2	2	1	5	186
5	1	1	4	857
5	1	0	6	814
1	2	1	2	905
3	4	1	1	976
3	3	0	7	202
1	3	0	8	835
4	1	0	8	966
5	3	1	8	425
5	4	0	8	247
1	2	0	6	234
1	3	0	5	392
5	3	0	6	873
3	2	0	1	778
5	5	1	4	761
3	4	0	10	700
1	1	0	1	568
4	5	0	9	551
1	4	1	3	135
2	3	0	10	426
1	2	0	4	812
5	4	1	8	899
4	4	1	4	171
2	1	1	6	540
5	4	0	1	237
2	5	1	4	400
5	3	1	9	916
4	4	1	9	259
2	1	1	1	678
1	1	0	10	422
4	3	1	10	264
1	1	1	9	943
4	1	1	9	120
3	2	0	8	298
5	1	1	2	501
4	5	0	4	1000
5	4	0	1	583
1	1	0	7	826
4	2	1	8	514
1	5	0	10	870
3	4	0	2	149
3	5	1	5	828
2	4	0	8	896
2	5	0	3	778
4	5	0	2	882
3	3	0	1	646
1	5	1	3	509
1	1	1	7	780
3	4	0	2	327
3	3	0	1	393
2	3	1	4	322
4	5	1	7	492
4	1	0	2	532
3	1	0	1	405
1	4	0	2	499
4	3	1	9	662
3	1	1	3	694
1	4	1	7	928
1	5	0	5	592
5	5	0	4	418
4	4	0	5	731
5	4	0	10	761
3	2	0	10	513
1	5	1	6	558
4	4	0	4	761
1	1	1	3	327
3	1	1	2	581
2	3	1	7	714
3	3	1	10	960
4	1	1	9	976
2	3	1	9	345
2	2	0	4	945
3	1	0	5	984
5	4	1	4	284
5	1	1	9	410
3	1	0	1	185
1	2	0	10	251
1	2	0	8	512
5	4	1	1	761
3	5	0	1	993
1	3	0	8	408
4	1	1	8	733
1	4	0	6	742
5	1	0	9	463
4	4	0	4	419
5	1	0	8	707
3	3	1	9	905
1	4	1	6	890
5	5	1	9	339
3	1	0	2	843
2	5	1	1	849
2	3	0	4	420
5	5	0	3	397
4	3	0	8	132
3	4	0	6	622
1	3	1	2	388
2	1	0	9	537
1	5	1	7	814
1	5	1	5	665
2	1	1	3	172
1	4	1	2	207
3	1	0	5	247
2	3	0	2	351
2	4	1	5	450
4	2	0	5	958
2	1	0	7	554
4	4	1	9	368
3	1	0	1	633
5	2	1	10	782
3	2	1	7	624
1	4	0	10	203
2	5	0	3	230
2	4	1	5	447
4	4	1	6	300
1	4	1	5	146
5	2	0	6	425
3	4	1	8	386
5	5	0	7	636
1	2	1	3	294
2	2	1	9	479
2	2	1	8	396
3	4	0	10	597
3	3	0	9	502
1	4	0	6	597
1	4	1	7	484
5	3	0	2	740
4	2	0	10	369
4	3	0	2	905
1	2	1	4	403
1	3	1	7	316
1	3	0	10	653
5	5	0	7	930
1	3	0	1	354
2	3	1	2	741
3	2	0	2	853
2	3	0	8	245
2	3	0	2	673
5	2	0	3	864
5	1	1	2	437
4	1	0	8	492
2	1	0	6	447
1	1	0	9	340
4	3	1	10	736
4	4	0	4	798
4	1	1	1	967
2	3	1	5	634
4	4	1	4	638
4	3	0	10	820
2	5	0	9	310
2	1	1	7	136
5	3	0	3	403
4	3	0	8	643
3	2	1	7	330
2	3	0	9	232
4	3	1	6	691
4	2	1	6	266
4	1	1	7	720
4	3	1	8	741
1	3	1	4	460
3	5	0	4	143
1	3	0	9	690
1	4	1	5	369
5	3	0	7	696
5	3	1	7	736
3	1	0	9	775
2	1	1	3	441
2	4	0	10	691
3	5	1	10	469
2	5	1	3	263
2	1	0	1	454
1	5	1	9	455
2	4	1	9	309
5	3	0	1	597
4	5	0	4	512
5	5	0	8	868
5	1	1	6	365
4	4	0	2	916
4	2	1	2	421
4	1	0	2	723
2	1	1	4	362
2	3	0	10	969
4	5	1	1	933
1	4	0	3	982
4	2	0	6	627
5	4	1	8	493
2	1	1	7	585
5	1	1	3	819
2	1	0	6	922
2	4	0	8	403
3	5	1	2	985
5	5	1	3	829
1	1	1	2	392
1	3	1	7	428
4	5	0	3	640
5	5	1	1	304
4	3	1	2	627
1	1	0	5	876
2	3	0	7	238
1	2	1	10	481
1	2	0	4	875
1	5	1	6	613
3	2	0	7	474
1	4	1	10	960
1	4	1	8	427
1	1	1	5	518
4	5	0	8	119
5	5	0	7	415
5	2	0	2	259
3	2	1	7	444
2	2	1	10	337
1	5	0	9	864
1	4	1	7	988
2	3	0	3	429
5	3	0	1	547
3	4	0	1	239
1	3	1	4	256
5	2	0	1	695
2	5	0	10	358
5	4	0	3	638
3	5	1	3	656
4	5	1	6	692
5	5	1	6	258
4	3	0	9	519
4	3	0	6	683
5	3	1	1	638
5	1	0	8	929
5	4	0	9	904
1	1	0	2	221
5	3	1	7	467
5	5	0	6	824
4	2	1	4	138
2	4	0	6	204
1	1	1	10	245
1	4	0	9	692
2	5	1	8	840
3	5	0	6	837
5	2	0	5	110
3	5	1	3	264
1	1	0	3	507
3	2	1	9	398
1	2	1	2	523
4	5	0	9	255
1	2	1	4	133
2	5	1	6	104
3	3	0	7	101
2	4	0	5	367
1	3	1	3	622
1	1	0	10	878
3	5	0	3	144
3	3	0	3	664
1	5	1	5	801
2	2	0	8	972
4	4	0	2	468
5	1	0	6	728
5	4	0	5	937
2	2	0	9	195
5	3	1	4	404
5	1	1	2	185
5	2	0	7	432
1	4	0	5	819
2	3	0	4	920
3	5	1	7	265
3	3	1	7	145
1	3	0	9	762
4	4	1	7	566
2	2	0	6	237
4	2	0	4	946
1	5	0	8	501
4	4	1	6	266
2	1	1	6	511
5	1	1	8	806
2	5	1	1	209
3	3	1	10	616
4	5	1	1	233
1	4	1	9	803
5	2	0	6	516
5	3	0	2	837
1	4	1	4	369
2	3	0	1	393
3	4	0	10	231
1	3	1	2	841
4	3	1	2	189
3	5	0	5	424
1	1	1	9	356
4	3	0	5	620
3	1	0	2	223
3	5	1	10	988
3	1	1	10	877
5	3	0	1	228
4	2	0	8	319
4	1	1	3	843
3	4	0	8	645
5	5	0	6	244
4	2	0	8	268
3	3	1	1	586
4	4	1	1	432
2	3	1	2	762
4	2	0	1	388
1	4	0	8	725
3	3	1	8	491
4	4	1	6	340
3	5	1	4	748
5	3	0	2	756
3	5	0	7	647
5	5	0	3	308
1	5	0	2	996
1	1	0	5	978
3	4	0	2	407
4	1	0	1	488
1	3	0	4	424
5	5	1	1	923
5	2	1	4	285
4	4	1	5	523
1	5	0	8	460
4	2	1	6	201
1	5	1	6	813
2	2	0	4	660
4	1	1	6	318
4	5	0	1	863
5	2	0	2	343
4	5	0	6	711
5	5	0	7	262
4	2	0	7	720
3	5	1	7	955
1	2	0	2	154
1	4	0	6	674
3	4	1	6	578
4	4	0	6	637
5	1	0	5	427
2	5	1	7	750
4	1	1	5	815
2	1	0	7	135
2	3	1	5	772
4	3	1	6	848
5	2	0	7	896
1	2	1	4	569
5	1	0	5	389
4	2	1	7	896
1	3	0	1	332
1	3	1	5	641
5	2	1	4	225
3	3	0	2	743
3	3	1	2	306
3	3	0	8	447
1	3	0	10	985
2	5	0	1	885
2	1	0	6	707
5	1	0	2	961
5	3	0	1	274
5	4	1	9	856
3	2	0	5	943
2	3	0	1	237
5	3	1	5	976
1	4	1	4	132
2	5	1	6	551
3	2	1	5	550
4	3	1	7	984
5	4	1	7	851
1	1	0	10	335
1	2	1	9	707
4	4	0	6	676
3	5	0	2	101
2	3	0	6	222
4	4	0	7	797
5	1	0	1	590
1	3	0	2	565
1	3	0	3	348
2	1	0	9	452
2	3	1	3	388
3	5	1	5	619
2	4	0	6	406
3	5	0	9	232
1	4	0	4	758
3	2	1	5	264
4	4	0	10	918
4	5	1	3	347
3	2	1	6	802
5	2	0	5	448
2	5	0	7	757
1	2	1	10	329
5	1	0	10	519
2	1	0	2	775
2	4	1	9	952
4	5	1	9	826
5	4	1	10	758
3	3	1	10	574
4	4	0	2	225
1	2	1	4	686
4	1	0	3	491
3	3	1	10	559
1	1	0	9	710
4	3	1	7	750
2	1	0	8	365
1	1	1	9	250
5	2	1	9	725
4	4	1	6	789
4	5	0	1	912
5	1	0	5	621
2	1	0	4	256
4	1	1	6	580
5	5	0	7	709
4	4	1	5	884
2	1	1	9	815
3	5	0	2	955
3	1	1	8	905
3	5	0	8	897
4	5	1	2	256
3	1	1	1	374
4	2	0	8	194
1	4	0	6	371
5	5	0	7	221
5	2	1	4	410
3	5	0	1	323
4	4	1	2	970
2	4	1	10	453
2	5	0	4	482
4	4	0	1	208
1	1	1	3	523
5	5	1	7	748
3	2	1	4	336
2	1	0	8	106
3	2	1	9	769
1	1	1	4	129
5	1	0	4	770
5	4	1	2	570
3	1	1	8	409
5	2	0	6	509
4	1	1	6	804
5	4	0	7	757
4	4	1	5	271
3	3	1	10	449
4	4	1	1	861
4	3	1	4	387
4	2	1	10	459
5	1	1	5	837
2	1	0	4	973
4	5	0	3	958
5	3	1	10	991
2	5	1	4	723
2	4	1	1	472
2	2	0	3	790
4	2	0	9	836
3	5	0	5	249
4	1	1	4	780
2	4	1	5	736
4	1	0	2	427
1	4	1	9	239
1	3	0	9	589
2	3	1	4	110
4	5	0	2	957
4	4	1	10	321
5	5	1	5	376
1	5	1	3	722
3	1	0	7	226
5	4	1	2	267
5	2	1	7	138
1	3	0	1	515
3	5	1	1	593
1	3	1	8	197
4	3	1	8	372
5	1	0	1	290
4	1	0	10	167
3	5	1	4	493
5	3	0	5	772
1	2	1	9	238
4	3	1	5	660
3	5	1	2	726
5	5	0	8	742
2	4	0	10	464
2	5	0	2	865
3	1	1	5	181
5	1	1	4	879
1	1	1	2	315
1	4	0	7	254
5	2	0	1	248
2	3	0	1	967
2	2	1	3	786
5	3	0	3	931
3	4	0	3	587
4	5	0	7	803
2	2	0	8	403
3	4	0	2	423
5	5	0	5	148
5	3	0	8	895
1	3	1	9	233
3	4	1	4	164
4	4	1	1	250
2	1	0	7	425
2	2	0	1	611
1	5	0	8	155
1	1	0	3	154
5	4	0	4	978
1	2	1	9	123
5	3	1	6	466
3	2	0	2	532
1	1	1	5	214
5	4	0	5	386
4	3	0	3	137
1	1	1	2	790
2	3	1	6	379
3	4	1	1	513
2	2	1	10	634
2	4	1	10	167
4	4	1	7	657
4	2	0	4	387
5	1	1	3	299
1	5	0	8	902
1	1	1	3	909
2	4	1	7	481
5	1	0	2	199
2	1	0	7	474
5	4	1	4	687
3	5	0	2	332
5	3	0	4	473
3	2	0	1	1000
1	3	1	4	778
1	5	1	1	836
4	3	0	9	706
5	5	0	7	357
2	2	0	1	406
3	5	1	3	337
3	4	1	7	965
1	2	1	6	854
4	3	0	8	217
3	1	0	6	580
3	4	1	2	236
4	4	0	2	944
2	2	1	6	824
2	5	0	10	451
1	3	0	7	956
2	5	0	6	200
5	4	1	4	558
2	3	0	9	803
3	5	0	3	455
3	2	1	4	480
5	3	1	1	708
2	4	1	3	998
4	5	0	2	447
5	3	1	8	168
1	4	1	5	726
2	1	0	8	736
2	4	0	3	913
1	4	0	1	827
5	1	0	6	477
4	1	0	8	758
4	3	0	5	602
2	3	0	10	826
5	4	0	6	691
1	1	1	1	282
5	2	0	8	349
2	3	0	6	233
1	3	0	8	174
3	3	1	5	598
1	5	1	1	621
2	1	0	7	909
1	1	1	10	812
4	2	1	1	294
3	4	0	2	556
4	4	0	5	154
5	3	1	3	674
1	5	0	7	555
5	2	1	4	543
5	3	1	7	188
3	3	1	8	176
4	3	0	3	876
4	4	0	10	575
2	2	0	4	288
4	1	0	7	954
2	4	0	8	242
5	2	0	4	703
2	5	0	7	453
2	4	0	8	624
4	1	0	6	806
5	2	0	7	192
5	2	0	1	752
5	3	0	8	217
2	5	0	5	694
1	2	1	8	995
3	5	1	4	124
1	1	1	7	126
2	4	1	3	470
4	5	0	2	742
2	4	1	5	844
4	4	1	8	141
1	4	0	2	393
1	3	0	1	377
3	4	0	1	521
2	2	1	4	934
5	1	0	3	268
1	4	0	3	200
1	4	1	6	704
4	2	1	1	993
5	5	0	2	565
1	5	1	8	487
1	2	1	7	497
5	3	1	6	963
2	3	1	8	507
4	2	0	3	911
1	1	0	5	843
4	5	0	3	367
2	4	1	10	568
5	5	0	3	923
4	2	0	10	441
1	4	0	10	381
5	1	1	1	900
2	1	1	7	657
3	3	1	8	547
5	5	1	10	749
4	4	0	6	763
1	4	1	4	540
4	1	1	10	240
5	1	1	9	748
4	5	1	4	973
5	2	1	10	781
1	1	0	10	337
3	5	0	9	428
4	5	1	4	349
1	3	0	2	752
4	4	0	1	758
3	1	1	3	182
1	4	0	8	612
4	1	1	6	378
2	4	1	6	238
5	5	1	1	651
1	2	0	6	392
4	2	1	8	498
4	5	0	3	303
1	1	0	10	454
1	2	0	1	688
5	5	1	10	309
1	3	1	3	203
1	2	0	7	459
3	2	0	3	169
3	5	0	8	280
5	3	1	8	610
3	5	0	2	765
3	3	1	8	204
4	3	0	3	262
4	3	1	3	840
4	2	0	6	235
4	4	0	10	889
3	3	1	9	314
2	4	1	4	801
3	3	1	7	580
3	1	0	4	879
2	1	0	9	676
2	1	1	5	247
1	5	0	9	196
2	5	0	1	240
5	4	1	8	614
5	3	0	6	589
3	2	0	7	270
2	4	0	5	978
3	4	1	3	394
2	4	0	3	588
3	5	1	1	531
4	3	1	10	620
4	4	0	10	637
5	2	0	5	858
3	4	1	2	412
2	2	0	1	645
3	1	1	5	102
2	5	1	1	258
3	4	0	4	212
1	5	0	1	378
5	4	1	1	573
3	5	0	10	305
2	2	0	7	660
1	4	0	6	726
4	5	0	8	862
5	3	0	3	699
1	5	1	7	286
4	3	0	4	690
3	1	0	3	260
4	3	0	1	347
5	1	0	7	669
1	2	1	5	461
5	5	1	8	635
4	3	0	2	850
5	3	0	1	698
1	2	0	8	104
1	3	0	8	360
1	3	1	5	350
5	2	0	7	201
3	2	0	4	600
2	2	0	10	404
4	4	1	5	346
2	1	0	8	717
3	1	1	2	672
2	5	1	2	592
3	3	0	4	503
3	2	0	3	477
4	1	1	1	614
2	2	1	9	508
3	2	0	2	474
4	5	0	1	978
1	1	0	6	806
2	2	0	4	468
4	5	1	8	188
5	1	0	6	379
5	3	1	10	821
1	1	1	8	879
1	1	0	6	512
1	2	0	5	118
4	4	0	4	619
3	1	1	3	342
2	2	0	4	539
1	5	0	5	443
3	4	0	6	608
3	1	0	9	446
4	4	0	5	729
5	3	0	6	604
1	1	1	8	792
3	5	1	5	515
4	1	1	3	242
1	1	1	6	487
1	1	0	4	109
1	1	1	4	602
5	4	1	9	458
3	5	1	2	581
2	3	1	2	934
1	4	0	7	854
3	4	1	2	872
3	5	1	9	594
5	4	0	9	549
3	3	1	7	310
3	1	1	5	407
2	3	0	6	871
3	2	0	7	710
3	3	0	10	219
5	5	0	5	934
4	3	0	1	251
4	5	0	3	398
4	3	1	5	256
2	1	0	9	870
3	5	0	7	679
4	1	1	9	632
5	4	0	10	234
3	3	0	1	280
3	1	1	8	260
2	4	0	6	581
5	2	1	2	471
4	2	0	10	675
1	4	1	4	231
5	3	1	3	361
2	1	1	5	658
2	4	1	9	144
4	4	1	7	363
4	4	0	3	980
3	5	0	5	853
1	1	0	10	113
4	5	1	10	278
5	2	0	4	776
5	1	0	7	771
2	5	1	9	245
1	1	1	9	209
5	2	0	6	526
5	1	0	1	626
3	2	1	10	595
2	2	1	1	325
1	4	0	2	263
4	3	1	3	741
5	3	1	8	277
5	3	1	2	973
1	2	1	4	127
2	3	0	2	272
3	2	0	6	458
4	1	1	5	792
5	4	1	7	713
3	1	0	9	187
5	4	0	7	353
4	3	0	5	889
3	4	0	9	825
4	4	1	3	225
5	1	1	9	138
4	1	1	6	475
2	2	0	7	291
3	3	1	7	975
2	3	1	2	870
5	4	0	3	562
4	5	0	1	653
2	2	1	10	397
5	5	0	5	926
5	5	1	1	971
3	2	1	10	145
1	4	0	1	402
1	3	1	3	547
5	4	1	4	568
4	2	0	6	653
4	4	0	9	587
4	4	0	8	975
4	5	0	10	254
4	5	0	5	222
1	1	0	9	487
4	5	1	7	130
3	3	1	5	656
1	1	1	3	385
5	5	1	6	422
1	5	0	5	278
4	2	1	5	546
3	4	0	2	733
4	2	0	2	863
5	1	1	1	868
5	1	1	2	967
2	1	0	7	283
2	3	1	10	873
1	4	1	4	844
5	4	0	4	658
5	5	1	5	959
1	3	0	8	848
5	2	0	4	750
4	1	0	1	191
4	5	1	7	407
1	5	1	10	887
2	5	1	8	840
2	1	0	3	464
3	4	0	4	822
5	5	0	3	828
3	5	1	5	310
2	4	1	8	243
1	5	0	9	458
3	5	1	4	396
4	2	0	1	968
4	1	1	3	848
3	5	0	6	298
2	5	0	6	388
4	1	1	5	908
2	4	0	4	920
2	3	0	1	132
3	2	1	9	140
5	1	1	10	193
2	3	0	10	379
1	5	1	9	372
3	1	0	8	526
3	3	1	1	823
2	3	1	2	176
4	5	1	7	178
4	2	1	9	754
4	5	0	6	173
5	2	0	9	354
4	5	0	6	565
4	3	1	3	754
2	2	1	3	299
1	2	1	1	194
4	5	1	6	785
5	1	0	6	318
3	2	0	10	746
3	3	0	8	141
3	5	1	10	782
3	5	1	4	243
1	1	1	8	976
1	1	1	4	251
1	2	0	8	694
1	5	1	6	852
4	1	1	7	795
3	2	1	9	296
3	5	1	5	718
5	1	0	3	223
4	3	0	8	819
3	5	0	3	418
4	1	0	9	591
2	1	1	4	922
5	2	0	1	636
4	3	1	8	790
4	4	0	7	304
4	3	1	2	390
2	2	1	5	341
4	1	0	10	575
4	1	1	5	544
4	2	0	1	768
4	1	1	3	646
2	1	1	3	866
1	2	1	10	687
2	1	1	9	683
1	4	1	7	187
3	1	0	9	306
2	3	0	4	739
5	3	1	7	795
5	5	1	1	806
3	2	1	9	442
2	1	0	7	668
3	4	1	8	111
3	2	0	2	591
1	2	0	3	371
3	3	1	5	892
3	3	1	1	184
1	1	0	6	141
4	4	1	8	754
1	5	1	4	923
2	2	0	4	913
4	3	1	7	716
3	3	1	6	584
3	2	1	3	947
5	4	0	6	100
5	5	1	9	197
1	1	0	3	895
2	4	0	8	588
4	2	0	8	749
2	4	0	9	867
3	1	1	6	914
5	3	0	7	593
2	2	1	10	392
3	1	0	7	723
4	2	0	3	442
1	4	1	8	582
2	1	1	7	458
2	4	0	5	106
2	2	0	4	353
1	3	0	7	205
5	3	1	8	720
5	5	1	4	863
2	2	1	4	352
5	2	0	2	311
4	1	1	3	256
3	1	1	6	419
5	2	0	10	915
3	3	0	4	100
5	1	1	6	310
2	2	1	8	688
3	4	1	7	746
5	3	1	5	212
3	2	1	10	442
5	4	1	10	472
4	1	0	4	503
4	2	1	2	569
1	2	1	6	494
1	1	0	3	998
3	1	1	8	860
4	2	1	1	210
5	2	0	6	345
5	2	1	9	158
5	5	1	5	995
2	5	0	7	207
5	2	1	8	358
4	5	0	7	811
5	2	1	10	800
2	5	0	1	921
3	3	0	1	384
4	1	1	6	813
3	3	1	1	530
1	4	0	10	695
3	5	0	9	344
5	2	1	6	837
3	3	0	1	821
2	4	0	7	515
5	2	1	7	202
3	5	0	6	331
3	2	0	10	568
4	3	0	7	113
2	3	0	1	265
4	2	0	9	256
5	4	1	3	141
1	5	1	6	116
4	1	0	4	781
3	2	0	10	967
1	1	0	2	606
3	4	0	7	360
2	2	1	2	626
2	1	1	6	293
2	2	1	2	662
5	1	1	1	700
3	1	1	8	779
1	1	1	4	180
5	5	1	9	478
3	2	0	8	924
2	5	1	1	127
4	5	1	3	885
1	3	0	10	477
2	5	1	8	822
5	4	1	2	447
5	5	1	7	770
4	4	0	3	460
3	2	0	7	424
1	4	0	5	392
2	5	0	5	273
3	2	0	6	605
1	4	0	5	591
3	4	0	3	594
3	1	0	9	219
4	1	1	1	159
3	4	0	6	224
2	4	0	3	665
5	2	1	5	518
2	2	1	10	262
3	1	0	4	987
1	2	0	1	624
4	1	1	9	585
3	1	1	10	662
3	1	0	6	721
3	2	0	7	877
5	5	1	2	177
1	5	1	4	733
3	2	1	10	414
4	5	1	6	400
2	2	1	7	620
3	1	0	8	943
4	1	0	10	953
1	2	0	7	227
3	1	1	2	278
4	1	1	1	406
5	5	1	4	728
1	1	0	4	282
4	2	0	2	439
5	5	1	2	593
3	3	1	1	566
5	2	0	9	429
1	4	1	3	988
4	2	0	5	604
2	2	0	6	150
2	1	0	10	292
2	3	1	8	869
5	3	1	8	114
